content,fecha_publicacion
@danielamalpican @XochitlGalvez Atte: la pendeja que se la mama a un presidente zurdo que comparte esas cosas jajaja,2023-11-20 16:20:29+00:00
"@XochitlGalvez @JMilei Por lo que he visto el nuevo presidente de Argentina es ultra derecha, hay varias cosas en las que no estoy de acuerdo con el. Veremos como les va, pero creo que nosotros necesitamos un gobierno mas centrado, ni la casi extrema izquierda de morena, ni la ultra derecha,",2023-11-20 16:17:47+00:00
"@alvaro_delgado @XochitlGalvez @JMilei Tambien lo hace @nayibbukele un presidente que esta acabando con la delincuencia en su pais.
Mexico necesita un pais asi, no un pelmazo que los abraza y protege, no mas pseudo izquierda, que le aplaude dictaduras en Cuba y Venezuela.",2023-11-20 16:17:40+00:00
"@rromerolopez @JMilei Es el mismo fenomeno que podria darse en Mexico el ano que viene con @XochitlGalvez la cual ""aparecio"" para Presidente hace aproximadamente 8 meses, y su popularidad ha venido creciendo y eso que las campanas a penas van a comenzar hoy.",2023-11-20 16:15:39+00:00
"@alvaro_delgado @XochitlGalvez @JMilei @alvaro_delgado No hables nada mas por hablar y solo porque a tu presidente de la republica no le gusta Javier Milei, le das por su lado, eres un buen periodista, revisa a fondo lo que pasa en la Argentina con el gobierno actual antes de opinar.",2023-11-20 16:15:17+00:00
@Cherry_Bomb_bom @XochitlGalvez Si #DonPendejo siendo presidente  hizo y dijo tantas burradas ahora imaginate con la continuidad de Claudia Shit  baum ,2023-11-20 16:10:52+00:00
"@EmilioAlvarezI @XochitlGalvez CSP ya ha empezado a ponerse cuantas mascaras sean necesarias para ganar votos de sectores que repudian la destruccion de presidente, pero lo hace mintiendo, presumiendo ""logros en salud y en seguridad""
Un ""2deg piso de la 4T"", el cual deberemos cargar los que pagamos impuestos.",2023-11-20 16:09:52+00:00
"@JesusGar @XochitlGalvez Mas de 5 anos de un pesimo Gobierno, de una candidata que es una mala copia del actual Presidente, que no se diferencia de el en nada, que no tiene autocritica, que esta destrozando las autonomia de las instituciones del Estado...pero la alerta es un TUIT....",2023-11-20 16:06:29+00:00
@manucaaord1963 @XochitlGalvez Cuestion de enfoques. Seguramente no fue. No es el clasico presidente PRIANISTA Que solo va a tomarse la foto mas montada para decir que esta haciendo.,2023-11-20 16:05:42+00:00
"@Rocha4T @XochitlGalvez El presidente no tiene derecho de replica, ve la CPEUM",2023-11-20 16:05:16+00:00
"@alvaro_delgado @Claudiashein @XochitlGalvez @samuel_garcias @herasdemotecnia @rodgalvan10 Voto mata encuesta.

Las mismas encuestas patito que le daban a Milei ni el 20% de los votos en las PASO, hoy presidente de Argentina, solo se mienten a ustedes mismos https://t.co/zQfWMAW2XZ",2023-11-20 16:04:56+00:00
@Jualicra @XochitlGalvez Quiza porque es el presidente electo de Argentina y la india en nuestro pais se quiere postular para ?que cargo? https://t.co/4qluK3Z7Gg,2023-11-20 16:04:26+00:00
"@cataperezcorrea @XochitlGalvez @JMilei ?Que quieres? ?Que rompamos relaciones con Argentina porque eligieron democraticamente a un presidente que no te gusta? Maduren, por Dios.",2023-11-20 16:02:54+00:00
"@bereaguilarv @XochitlGalvez @JMilei Jajajaja la botarga cogupta de los paniaguados no va a remontar mas de 30 puntos en estos meses. Entiendan, lo unico que ha ganado en una eleccion es su alcaldia que dejo botada por largarse al senado. NUNCA sera presidente de MX!! Arriba la 4T!! ",2023-11-20 16:01:58+00:00
@XochitlGalvez Si! Pero Vamos con Samuel queremos un Presidente con Vision  Moderna!   NO ESCUELA VIEJA!,2023-11-20 16:01:21+00:00
"@Arouet_V @XochitlGalvez Esta celebrando que un gobierno inepto, inutil y con pesimos resultados haya sido derrotado, y felicita al nuevo presidente, eso y nada mas. Ustedes los periodistas siempre quieren sacar ""raja"" de cualquier declaracion, me parece que estan sobredimensionando las cosas.",2023-11-20 16:01:04+00:00
Pues ya hizo la senora @XochitlGalvez mas de lo que ha hecho el presidente AMLO.  Ir a estar entre los damnificados por Otis.,2023-11-20 16:01:00+00:00
"La senora @XochitlGalvez inicia su precampana lucrando con la tragedia del huracan Otis, usando como escenario Coyuca de Benitez. 

La desesperacion que tiene es canija, sabe que va perdiendo por mucho, y ahi se quedara en la basura. https://t.co/X4ah0VEhC4",2023-11-20 06:56:40+00:00
"@Arouet_V @LnkFong @XochitlGalvez Ya vas empezar a mamar. 

Es un presidente electo con mas de 10 puntos de ventaja sobre el candidato oficial. Claro que habia que felicitarlo.",2023-11-20 16:00:04+00:00
@Jualicra @XochitlGalvez Aqui en Mexico tenemos un loco que dice puras tonterias todas las mananas como presidente,2023-11-20 15:56:51+00:00
"@Jualicra @XochitlGalvez Pero andas aplaudiendo un presidente lopez @lopezobrador_ que recibe al dictador de China , que busca la cercania y manda dinero a las dictaduras de Cuba  y Venezuela , pero que le teme a su propio pueblo e ignora la emergencia de Acapulco porque el nadie lo ningunea https://t.co/WVKM94w7R8",2023-11-20 15:56:28+00:00
@Rocha4T @XochitlGalvez Ella esta haciendo lo que el nefasto de tu presidente no hace... Ladren chairos !!! ,2023-11-20 15:56:05+00:00
"@Hans2412 @XochitlGalvez Me encanta la gente como @XochitlGalvez @Xochitl2024 que esten desesperadas, que vaya perdiendo pero siempre con *la mentalidad de ayudar al pueblo mexicano* y no sacarle la vuelta como cierto presidente que si tiene obligacion y la evade",2023-11-20 15:54:18+00:00
"@XochitlGalvez Efectivamente,  TODOS,  merecemos mas y tu,  estas a anos luz de darnoslo. Lo unico que nos das, es risa, desprecio y verguenzas, que una tipeja como tu,  pretenda ser presidente de Mexico",2023-11-20 15:53:53+00:00
"@fernandeznorona @XochitlGalvez Y tu y @lopezobrador_ apoyando a Maduro  y Ortega?Lo que te arde es que gracias a Dios la izquierda se debilita en America latina, en Mexico tambien se van en 2024 Ve lo que pasa en Nicaragua y El Salvador con el certamen de belleza Salvador tiene el mejor presidente de el mundo!",2023-11-20 15:50:45+00:00
@Oseguera0129 @XochitlGalvez @JMilei Esta miserable albondiga de dos Patas no sera nunca presidente y el loco del milei hundira a los argentinos habra una revolucion interna,2023-11-20 15:50:20+00:00
"@Arouet_V @LnkFong @XochitlGalvez ?Entonces hay que atacarlo o no felicitar el triunfo en un proceso democratico?
Ya dejen de criticar, lo que si esta mal es que el presidente de Mexico se quede callado y no felicite al futuro presidente de Argentina aun que no comparta sus ideales.",2023-11-20 15:48:37+00:00
"@Chardenass1 @EVerastegui @XochitlGalvez Jajajajajajajajaja nombre, el actual presidente tiene pensamientos muy modernos!!! Jajajajajajajajajaja",2023-11-20 15:47:55+00:00
"@lopezdoriga @XochitlGalvez Que pena tu ignorancia, hasta ahora Xochitl la botarguita NO ha felicitado al senor argentino que resulto electo para presidente en argentina. Que mentiroso eres Joaquin.",2023-11-20 15:47:43+00:00
"@XochitlGalvez @PRDMexico El PRDere dejo de ser partido, tuvieron y apoyaron a la porqueria de presidente que tenemos. Jamas volveria a votar aunque vaya en coalicion por este partido.",2023-11-20 15:45:12+00:00
"@Jualicra @XochitlGalvez No les preocupa el desbasto de medicinas, no les preocupa la inseguridad, no les preocupa que AMLO sea el presidente mas corrupto de la historia, lo que les preocupa es un tuit de Xochitl, valgame dios con estos chayoteros de 3 pesos.",2023-11-20 15:42:10+00:00
"@Rocha4T @XochitlGalvez Si por saludar o felicitar ya eres igual, el senor presidente ha saludado peores!!",2023-11-20 15:41:38+00:00
@XochitlGalvez @JMilei Pues Mexico es chingon CLAUDIA SHEIMBAUM Presidente de Mexico 2024,2023-11-20 15:33:36+00:00
@XochitlGalvez Ya renuncia hija d p..... Sino hablas del presidente o de Claudia nadie te pela por p.....,2023-11-20 15:32:39+00:00
"@pedroferriz3 @XochitlGalvez @lopezobrador_ ?Xochitl felicito al presidente AMLO, el presidente mas votado de toda la historia?

Eso es congruencia y no lambisconeria.",2023-11-20 15:30:04+00:00
@LaPolaka @XochitlGalvez Feminista? Candidato a Presidente We'! Aunque te incomode.,2023-11-20 15:29:11+00:00
"@fede_bonasso @CiroMurayamaMx @leozuckermann @Arouet_V @XochitlGalvez Es que para ti Bonasso cualquier critica al oficialismo, incluso de militantes socialdemocratas de larga data, pasan a ser derechistas o plumas compradas. Para ti no resulta un ataque a la democracia la embestida del presidente al INE, pero si resulta cuestionable su defensa...",2023-11-20 15:28:53+00:00
"@fede_bonasso @CiroMurayamaMx @leozuckermann @Arouet_V @XochitlGalvez Massa fue el ministro de economia que llevo a la Argentina a inflacion a mas del 100% anual pero que prometia revertirla y bajarla SI lo votaban presidente - ""me hago p3nd3jo porque no soy presidente"" era el mensaje real 

#ArgentinaSeCanso",2023-11-20 15:27:53+00:00
"@luzelenachavez8 @Claudiashein @XochitlGalvez @ElenaCardenasR Te la vas a pellizcar, aqui el pueblo desperto gracias a nuestro presidente AMLO, ponte a vender gelatinas porque con la pocas ventas de tu porqueria de libro no comeras y sigue ladrando perra ",2023-11-20 15:26:22+00:00
@Radio_Formula @acostanaranjo @XochitlGalvez @CiroGomezL Xochitl sera mi Presidente,2023-11-20 15:25:02+00:00
"@Jualicra @XochitlGalvez Que divertido que lo diga alguien que celebro la victoria de un loco que se hizo ""presidente legitimo"" tras perder y se la paso golpeando gobiernos y maldiciendo instituciones",2023-11-20 15:21:04+00:00
"No entiendo, por que critican a @XochitlGalvez por felicitar al recien electo presidente de Argentina

El triunfo de la democracia es un motivo de alegria. 

Y reconocerla, es un motivo de dignidad y principios . 

@lopezobrador_  gano democraticamente, y fue motivo de alegria en Mexico

!Claramente la cagamos! 

Pues es exactamente lo mismo 

Los extremos no son buenos , pero esa fue la voluntad de la gente.",2023-11-20 15:19:24+00:00
@letroblesrosa @XochitlGalvez Lugar donde ni chiste pone un pie el segundo presidente mas popular del mundoooooo,2023-11-20 15:18:47+00:00
@XochitlGalvez @PhiSharma esa chingadera quiere ser presidente ,2023-11-20 15:15:40+00:00
"@EmilioVallejoRL @ramirosolorio @XochitlGalvez Payasos , ladrones hasta de las frases del presidente.",2023-11-20 15:15:38+00:00
@XochitlGalvez Xochitl sera mi Presidente,2023-11-20 15:14:09+00:00
"@alvaro_delgado @ClaudioXGG @JMilei @XochitlGalvez @FelipeCalderon @RicardoBSalinas ?Hipocrita por que? ?Acaso es sorpresivo que a Mr. X le agrade el liberalismo intransigente de Milei? Hipocrita sera el presidente de todos ustedes cuando siga la doctrina Estrada felicitando a Milei por su triunfo democratico, o cuando la viole opinando en su contra.",2023-11-20 15:14:01+00:00
"@princess_polii @XochitlGalvez No dijo estar de acuerdo con todo lo que dice Milei.
Si se lee objetivamente el post es solo una presidente/candidata felicitando a una persona por ser electa en su pais.",2023-11-20 15:12:22+00:00
"Simplemente el pueblo magico ambulante @XochitlGalvez es una oportunista que no sabe ni a que ni a quien le echa porras.

#DiosPatriaYFamilia 
@EVerastegui #PRESIDENTE 
#VivaMexico 

#ZurdosHDPTiemblen !!!!
#Fuera @Claudiashein !!!!
#NiUnVotoAMorena2024 !!!!
#FueraMorena2024 !!!!",2023-11-20 15:10:57+00:00
"Xochitl Galvez: ""El pueblo argentino le puso un alto al mal gobierno""

El mensaje de Galvez no deja de sorprender, puesto que ella no se declara abiertamente de derecha, mucho menos de ultraderecha  https://t.co/SvYpAy0fQk",2023-11-20 13:50:08+00:00
"@Arouet_V @LnkFong @XochitlGalvez Al felicitar Xochitl a su proximo presidente de Argentina  es una democrata, quien carajos nos creemos para cuestionar la desicion de los Argentinos que DECIDIERON en DEMOCRACIA,",2023-11-20 15:10:36+00:00
@CiroMurayamaMx @XochitlGalvez No se identifica con nadie. Celebra que haya democracia y felicita al nuevo presidente. No vean moros con tranchete.,2023-11-20 15:10:31+00:00
"@mluiselli @CiroMurayamaMx @XochitlGalvez No es una felicitacion,es una celebracion y lo primero le corresponde en todo caso a un presidente en turno, no a una candidata que hasta sus propios colaboradores se percatan de su decadencia diaria",2023-11-20 15:09:26+00:00
"@demiandu @Claudiashein @lopezobrador_ @XochitlGalvez Que ganara Sheinbaum es un secreto a voces, lo que realmente le importa al Presidente es conseguir su plan C, es su obsesion, lastima que la posibilidad de que ganen la mayoria calificada en las dos camaras,  no es mas del 1%",2023-11-20 15:09:25+00:00
"@fede_bonasso @CiroMurayamaMx @leozuckermann @Arouet_V @XochitlGalvez En un hecho democratico y PACIFICO, El PUEBLO ARGENTINO, eligio a su Presidente. Que sirva para mejorar la vida de los ciudadanos argentinos. Ellos tendran que lidiar con lo elegido. Consideran que estaran mejor que con Massa. Simple.",2023-11-20 15:09:17+00:00
"@Hans2412 @XochitlGalvez Aun con deficiencias, tiene mas valor de acudir a un lugar donde la gente vivio una tragedia, exponiendose a que le digan de todo, a cambio del presidente, que solo va a donde le aplauden, y la investidura la cuida cuando le conviene.",2023-11-20 15:08:23+00:00
@gilbertolozanog @XochitlGalvez @JMilei Y lo dice el solapador @gilbertolozanog  del presidente. Todos en Mexico sabemos que lo que has hecho es PRO-AMLO.  Felicidades al nuevo presidente de Argentina @JMilei,2023-11-20 15:08:04+00:00
"@Tecuatl1975 @CiroMurayamaMx @AgrioLomito @XochitlGalvez Eso le corresponde a un presidente, no a una candidata que no ostenta ningun puesto relevante y (spoiler) no lo tendra",2023-11-20 15:07:40+00:00
"Yo solo vi a @XochitlGalvez felicitar a un presidente electo, que gano unas duras elecciones, en las que saco a un mal gobierno. De eso, a interpretar que es de ultraderecha como ese senor grosero hay un mundo de distancia.",2023-11-20 15:04:53+00:00
"@abrahamendieta @XochitlGalvez @JMilei ""Alguien muy incoherente puede ser Presidente."" Como AMLO, que prometio regresar al ejercito a los cuarteles, salud como en Dinamarca, gasolina a 10 pesos litro, fin del crimen organizado y un largo etcetera. Deja de perder el tiempo escupiendo al cielo y ponte a hacer maletas.",2023-11-20 15:04:03+00:00
"@SPNCTV @RicardoBSalinas @LillyTellez @XochitlGalvez @leozuckermann @JLozanoA @Mzavalagc @JMilei Felicitaron al presidente electo de manera democratica, hasta su contrincante lo felicito.",2023-11-20 15:03:41+00:00
@catrina_nortena @XochitlGalvez @JMilei Peero el gobierno actual es de izquierda (el de argentina) el presidente les salio bien inepto,2023-11-20 15:02:58+00:00
"@CiroMurayamaMx @mluiselli @XochitlGalvez El presidente de USA, Biden, le llamo un seductor al presidente de Mexico y alguien con un poco de cerebro ?tomo en serio eso? Por otro lado, Argentina hacia donde se fuera sus opciones eran un volado. Lo veo que esta siendo diplomatica y nada mas.",2023-11-20 15:02:09+00:00
"@vampipe @XochitlGalvez Pues si, hay que romper el populismo kakostocratico; despues sera propicio pensar en que el presidente sea un de Gaulle, un Churchil, una Merkel... ahorita no esta el horno para bollos.",2023-11-20 14:58:48+00:00
"!CATASTROFE EN LA OPOSICION! 

De acuerdo con la encuesta De Las Heras Demotecnia, si hoy fueran las elecciones para presidente de Mexico el 66% votaria por @Claudiashein, el 14% por @XochitlGalvez y el 6% por  @samuel_garcias https://t.co/0Owm7Xpow2",2023-11-20 14:57:19+00:00
"@CiroMurayamaMx @XochitlGalvez Ah chinga y eso como en que afecta?.
El presidente es de extrema izquierda.",2023-11-20 14:54:45+00:00
"@XochitlGalvez  la clase politica corrupta, no quiere que seas presidente, vamos a demostrarles que una ciudadana puede ensenarles a gobernar!!!

#ConTodoXochitl !!

Ganate a los #Guerrerenses, ahi ya tienes al primer Estado para ti !!",2023-11-20 14:53:47+00:00
@Arouet_V @JLozanoA @XochitlGalvez Que era Lopez como candidato? Un amor. Que es ahora como presidente? Lo que enuncias que es Milei.,2023-11-20 14:50:49+00:00
"@Arouet_V @XochitlGalvez Que hacer entonces? Condenar a los ganadores ,como a los peruanos?  Seguir regalando dinero si producir un solo peso? Seguir atorados en: somos una sociedad que no avanza por los crimenes del ejercito, hasta que como aqui un dia el presidente los exonere? Pides al pg a gritos.",2023-11-20 14:50:37+00:00
@XochitlGalvez Vamos Xochitl Presidente! ,2023-11-20 14:50:21+00:00
"@SocCivilMx @XochitlGalvez Puras mentiras pero acuerdense q el  desperto ya no mas enganos al pueblo ya vamos avanzando mas q nunca hoy hay un presidente q nunca se agacho ante ningun lider ni permitio ordenes hoy estamos mas orgullosos de ser mexicanos, viva  cabrones, viva Andres Manuel Lopez Obrador",2023-11-20 14:50:07+00:00
@XovenesXingones @XochitlGalvez Eleva tu discurso y se mas critica al presidente y a este gobierno.,2023-11-20 14:48:09+00:00
"@Arouet_V @XochitlGalvez Como te gusta la mamada cabron, tienes un presidente y una candidata oficialista que abrazan dictadores y te pones a mamar con que si celebro o no el triunfo de Milei, chingas a tu madre",2023-11-20 14:45:57+00:00
"Escenario al  arranque de las precampanas pinta para atropellamiento por parte de la Dra @Claudiashein 52 puntos de ventaja 66 a 14, con altisimos niveles de aprobacion del presidente @lopezobrador_  79% y opinion a favor de la precandidata de Morena 74% vs 32% de @XochitlGalvez https://t.co/pV9mZVDzZt",2023-11-20 14:45:50+00:00
"@JesusGar @XochitlGalvez No hay mejor alerta para los votantes mexicanos, que el darse cuenta de que @Claudiashein  es una calca del actual presidente.",2023-11-20 14:44:58+00:00
" @XochitlGalvez, @LillyTellez y @VicenteFoxQue fueron algunos de los politicos mexicanos que celebraron el triunfo del ultraderechista Javier Milei como nuevo presidente de #Argentina. https://t.co/Jc3tg9PISd",2023-11-20 14:41:00+00:00
"@kenialopezr @JMilei @XochitlGalvez La pequena diferencia, es que aqui el gobierno de izquierda, si esta haciendo bien la cosas, tanto que hasta tenemos al 2do mejor presidente evaluado del mundo y sigue Claudia S. para el 2024, las encuestas no mienten. https://t.co/9Lc6SwO141",2023-11-20 14:39:49+00:00
"@rossanareguillo @XochitlGalvez @JMilei Democraticamente la mayoria del pueblo argentino decidio un cambio en el Gobierno de su Pais, Democraticamente es un Presidente electo por el Pueblo y la felicitacion es valida.",2023-11-20 14:38:26+00:00
"@VPMLII @cardonamex @JMilei @XochitlGalvez @Claudiashein @lopezobrador_ Creo no entiendes el concepto se felicita a un precidente electo y no por ideologia ,que paso con el presidente norteamericano y don p3nd3j0 lo felicito asta q fuera declarado presidente ,pero es de que si es socialista al momento lo felicita ,el doble discurso  https://t.co/kuFGq2CysR",2023-11-20 14:37:48+00:00
"@luzelenachavez8 @econokafka @acostanaranjo @Amadoelquelolea @STaboadaMx @XochitlGalvez @MaElenaMorera @JJDiazMachuca @lumendoz @hdemauleon @CarlosTorresF_ @diaz_manuel Si algo me pasa"" no mames ,el presidente tiene cosas mucho mas importantes que hacer que perder el tiempo con basuras,y luego te metes con la doctora claudia,eres la Mmada despechada,que bueno que cesar se libro de esta musarana enferma,no te victimices ,no te queda loca.",2023-11-20 14:34:51+00:00
"@suchayote @EmilioAlvarezI @XochitlGalvez Lucrando??? Dinde esta tu Presidente, el tiene la obligacion de ayudar y resolver y que hace?????? Nada  bola de ineptos ignorantes.",2023-11-20 14:34:24+00:00
"@hectora21316851 @EmilioAlvarezI @XochitlGalvez Fines politicos???? Donde esta el Presidente quien es el que tiene la obligacion de estar ahi y ayudar, donde esta?? Nada nos gusta, si va, por q va y si no va, es por que no va! Guerrero necesita de todos!",2023-11-20 14:32:25+00:00
"@kenialopezr @JMilei @XochitlGalvez Pobre Argentina, con un ultraderechista como presidente. El odio no te deja ver lo evidente @kenialopezr por eso pierden una y otra vez.",2023-11-20 14:30:48+00:00
"@abrahamendieta @XochitlGalvez @JMilei ?Haber gachupin por que no hablas de las elecciones de tu pais ?
Hay mucha tela de donde cortar, pero andas de entrometido.
Sanchez es reelegido como presidente en Espana pese a controversia por amnistia catalana.
Solo hablas de lo que te dan linea https://t.co/3lPW6Eqozv",2023-11-20 14:29:06+00:00
@ferbelaunzaran @XochitlGalvez Juntos y con la fuerza de la unidad vamos a ganar  !!! Xochitl presidente ,2023-11-20 14:26:32+00:00
"Si @XochitlGalvez Felicita a Milei 

Si Xochitl Felicitaba a Massa 

Ninguna Felicitacion hubiera sido moneda de oro para caerle bien a todos ademas la felicitacion se hace por el momento democratico que tuvo la poblacion de Argentina al elegir a su presidente.",2023-11-20 14:24:40+00:00
"#Elecciones2024  Si el dia de hoy fueran las elecciones para presidente de #Mexico, ?por cual de
las siguientes personas votaria? 

*66 % votaria por @Claudiashein 
*14 % @XochitlGalvez 
*6% @samuel_garcias 

Esta manana, De La Heras Demotecnia publica una encuesta que refleja que la precandidata de @PartidoMorenaMx encabeza preferencias entre el electorado.",2023-11-20 14:22:14+00:00
@JosephRenkse @armando_regil @JMilei @XochitlGalvez Jajajajaja jajaja aqui tu patron con el presidente Felipe Calderon https://t.co/PG1K4veuWw,2023-11-20 14:22:11+00:00
"@SocCivilMx @XochitlGalvez Si miren a quien recomiendan, a quien recibe nada mas y nada menos,que mas de cincuenta millones de pesos al ano,solo para atacar al presidente y su gobierno,pero la verdad no creemos que use todo el dinero para eso,la mayoria se lo quedan entre ella y el Sr.X. https://t.co/FGTPKEWZe5",2023-11-20 14:21:39+00:00
"@ferbelaunzaran @XochitlGalvez XOCHITL GALVEZ, PROXIMA PRESIDENTE DE LOS MEXICANOS.",2023-11-20 14:18:34+00:00
@XochitlGalvez @rosariomartzg Xochitl Galvez proxima presidente de Mexico,2023-11-20 14:17:08+00:00
@XochitlGalvez Pusiste los ojos y tu ayuda desde un primer momento en un lugar al que nadie volteaba a ver porque el desastre en Acapulco nos tenia impresionados. Gracias por estar cuando se debe y por ayudar a quienes menos tienen !Vamos a ganar! !Mexico tendra en ti a una gran presidente!,2023-11-20 14:16:15+00:00
"#Nacional  || De acuerdo con la encuesta De Las Heras Demotecnia, si hoy fueran las elecciones para presidente de Mexico el 66% votaria por @Claudiashein, el 14% por @XochitlGalvez y el 6% por  @samuel_garcias #LaRedCincoRadio https://t.co/hzAXwMn8ua",2023-11-20 14:15:34+00:00
"@ErnaTercero @XochitlGalvez Si, les han enviado agua, comida y velas desde centros de acopio organizados con voluntarios,que es mucho mas de lo que el peje y tu estan haciendo por ellos
Pero tu vente con un chalequito de morena al centro de Coyuca, alaba al presidente y veras cuanto carino el pueblo te da",2023-11-20 14:14:29+00:00
"@abrahamendieta @XochitlGalvez @JMilei El que defiende a AMLO de coherencia, se nota que te arde y el pinche presidente que tenemos es el mas incoherente que haya existido hay no puedo viajar por que me dicen de cosas, pinche rajon, como tu .",2023-11-20 14:13:36+00:00
@vampipe @XochitlGalvez No mames... felicito al Presidente de un pais... es hasta ahi...,2023-11-20 14:13:09+00:00
"""!En Latinoamerica soplan vientos para mejorar nuestros paises!"", senala la aspirante presidencial de la oposicion mexicana, Xochitl Galvez (@XochitlGalvez), al felicitar al virtual presidente electo de Argentina, Javier Milei https://t.co/cj99ULYTzh",2023-11-20 14:12:25+00:00
"@rossanareguillo @XochitlGalvez @JMilei Ni siquiera lo han visto gobernar y ya saben definirlo 360, ni siquiera son argentinos y ya estan opinando de su nuevo presidente  la verdad si dan penita.",2023-11-20 14:12:12+00:00
@icaroazul17 @abrahamendieta @XochitlGalvez @JMilei Esta peor tu mesias o esta muy bien tu presidente mas ignorante de Mexico,2023-11-20 14:12:06+00:00
"@XochitlGalvez Pobre vulgar botarga inutil, no tienes ninguna posibilidad real de ser presidente de los mexicanos,  delincuente de cuello blanco haciendo jugoso negocio$ al amparo de el poder, sebes estar en la carcel coxilgalvez!...",2023-11-20 14:11:01+00:00
"@XochitlGalvez Guacala una mujer nesciente, ignorante, analfabeta, de doble moral, pueda ser presidente. Los mexicanos en serio deberian estar locos al darle aunque sea esa minima oportunidad... Chulo mi presidente AMLO ok amamos al 1000% y queremos reelegirlo",2023-11-20 14:10:58+00:00
"@Jualicra @XochitlGalvez Terror tener un 142.7% de inflacion, terror vivir en un pais gobernado por dictadores, terror vivir como vivimos en Mexico, bajo el yugo del CO, tener un presidente que le rinde al narco, sin medicamentos, sin instituciones, una deuda historica.",2023-11-20 14:09:53+00:00
"@PedroGu54684580 @XochitlGalvez Pues el Presidente KKs, no les dio un peso en el presupuesto  2024 y no se tomo el tiempo de ir apoyarlos y escucharlos. Esa es la transformacion de KK que tenemos.",2023-11-20 14:05:51+00:00
"@CiroMurayamaMx @XochitlGalvez Mas preocupante es un presidente que se identifique con el Narco y con el crimen organizado! 
Que preocupante es que un presidente prefiera apoyar a una izquierda corrupta que a la gente de Guerrero que perdio lo poco que tenia !",2023-11-20 14:03:07+00:00
"@XochitlGalvez El presidente no esta interesado (ni capacitado) para gobernar bien (le resulta aburrido y no genera lealtades); prefiere dedicarse a la grilla, a cacarear obras inutiles, siempre haciendo polemica y agenciarse dinero, poder y adeptos en el camino.  Con Xochitl esto va a cambiar!",2023-11-20 14:02:45+00:00
"@XochitlGalvez @JMilei Muy mala redaccion y timming. Pareciera que estas a favor de la ultra derecha, si lo que quieres es celebrar la democracia y reconocer al presidente electo esta bien. Pero no mejoraran con Milei al contrario.

Espero hables desde tu ignorancia y mala redaccion, por que si no....",2023-11-20 14:01:59+00:00
"@elnocturno @dbk_Cruz0412 @XochitlGalvez @JMilei Yo lo leeria que al final se celebra la democracia. Y pues no tiene de otra que felicitar el presidente electo, Por mas miserable que sea. AL Contrario de lopez cuando no gana el que quiere y desconoce. 

Lo que es un desastre es la redaccion y el timming eso si. Espero acertar",2023-11-20 13:58:42+00:00
"@Arouet_V @LnkFong @XochitlGalvez Felicito al nuevo presidente electo de la Argentina? Donde esta lo malo?

Martha Barcena lo hizo, y su jefe lo descalificara en un rato mas.

Tu amor-odio a Xochitl es visto",2023-11-20 13:58:11+00:00
"@CiroGomezL @XochitlGalvez @CiroGomezL Cirius el mercader de la desinformacion. Estara siempre apoyando a la derecha, Pues de ellos si ha recibido muchos chayotes. Y de la izquierda solo ha recibido un garrote tieso que se lo ha dejado ir doblado nuestro presidente. Se dice imparcial pero bien lo conocemos",2023-11-20 13:58:09+00:00
"@Ingruizperez @XochitlGalvez Ah no mames, ese wey ya es presidente. Los presidentes no se reunen con los candidatos o pre candidatos de otros paises. Y en Mexico tampoco nos sirve de nada esa reunion en este momento.",2023-11-20 13:56:51+00:00
"@EVerastegui @XochitlGalvez Y eso que se dice llamar Guadalupano que le reza de rodillas a la virgen y de otro lado insultando a la gente , eres ejemplo de la hipocresia y que bien le aprendiste a tu padrino de la USA , crees que insultando vas a llegar ser presidente de nada te sirve vestir de traje.",2023-11-20 13:56:07+00:00
"@XochitlGalvez @JMilei Espero que ese senor Milei no les  salga a los argentinos un presidente descerebrado sino un buen presidente y hombres de estado.
Ya ven en Mexico  estaban hasta el gorro de pena nieto y en 2018 30 millones de descerebrados votaron por una soberana mi3rda",2023-11-20 13:53:34+00:00
@ferbelaunzaran @XochitlGalvez Jajajaja se te olvida que votamos por un Presidente que viniera a Salvar toda la podredumbre que dejaron ustedes y el PRI??? Pues bien sano todo y hasta salvo a Pemex lo que jamas hubieras hecho y mucho menos entendido! K lastima k no quieras reconocer lo bueno para el Pais!!,2023-11-20 13:53:04+00:00
"@ryo_hermoso @XochitlGalvez Pinche vieja todo lo q hace el presidente con el pueblo lo hace ,pobre gente q ve como futura presidenta,si saber ,q es la traicion de de Mexico solo beneficiara al prian para seguir robando arriba Obrador,abran los ojos pinches mexicanos vendidos",2023-11-20 13:49:37+00:00
"@ArmendarizP4 @XochitlGalvez MI VOTO SERA MASIVO PARA MORENA EN EL 2024! 

!CLAUDIA SERA PRESIDENTE!",2023-11-20 13:49:04+00:00
"@CiroMurayamaMx @XochitlGalvez Senor Murayama, una pregunta. El presidente del Salvador que es, izquierdista o derechista? Gracias de antemano por sus finas atenciones",2023-11-20 13:49:03+00:00
"@alvaro_delgado @XochitlGalvez @JMilei  pero que tal nuestro presidente apoyando a Maduro... 
El pueblo Argentino decidio por medio democratico...",2023-11-20 13:44:52+00:00
"El nuevo presidente de Argentina tiene toda la ideologia no solo de la ultraderecha, tambien la de el innombrable Adolfo H. (Y para alla va @XochitlGalvez) https://t.co/0qW7CDIfLA",2023-11-20 13:44:49+00:00
